,word,sentence,title,url,identifier
347,scan, The Internet Archive is working with the people of Bali to keep their culture and language alive by scanning and transcribing the world’s largest online collection of Balinese Palm Leaf manuscripts,Top 10 Reasons to Support the Internet Archive,https://blog.archive.org/2019/11/,350
348,digiti,"  This new relationship will allow Better World Books to provide a steady stream of books to be digitized by the Internet Archive, thereby growing its digital holdings to millions of books",For the Love of Literacy–Better World Books and the Internet Archive Unite to Preserve Millions of Books,https://blog.archive.org/2019/11/,353
349,digiti," Any book that does not yet exist in digital form will go into a pipeline for future digitization, preservation and access",For the Love of Literacy–Better World Books and the Internet Archive Unite to Preserve Millions of Books,https://blog.archive.org/2019/11/,353
350,digiti,”  The Internet Archive has long been committed to digitizing books and library materials so they can be accessed by users all over the world,For the Love of Literacy–Better World Books and the Internet Archive Unite to Preserve Millions of Books,https://blog.archive.org/2019/11/,353
351,digiti," Through digitization, these materials can be used by researchers in large-scale, data-driven computing investigations, preserved in both digital and physical form, and where appropriate, loaned to readers",For the Love of Literacy–Better World Books and the Internet Archive Unite to Preserve Millions of Books,https://blog.archive.org/2019/11/,353
352,scan," The appeal to library leaders gathered was to endorse CDL, join Open Libraries, donate books to the Internet Archive for scanning, and volunteer to help with a new serials project",Controlled Digital Lending Takes Center Stage at Library Leaders Forum,https://blog.archive.org/2019/10/,354
353,scan," Beginning with city government documents and historical materials, SFPL created an entire scanning department",Controlled Digital Lending Takes Center Stage at Library Leaders Forum,https://blog.archive.org/2019/10/,354
354,digiti," To date, the library has digitized 13,000 books and documents with the Internet Archive, which have received over 7",Controlled Digital Lending Takes Center Stage at Library Leaders Forum,https://blog.archive.org/2019/10/,354
355,digiti,"” Brewster Kahle, Internet Archive, and Dale Askey, University of Alberta What Internet Archive Founder Brewster Kahle hopes is possible is digitization will allow more online sources to be linked to books, providing people trust information",Controlled Digital Lending Takes Center Stage at Library Leaders Forum,https://blog.archive.org/2019/10/,354
356,digiti,"” So far, the Internet Archive has turned 122,000 references on Wikipedia to digitized book links through its online library",Controlled Digital Lending Takes Center Stage at Library Leaders Forum,https://blog.archive.org/2019/10/,354
357,scan, Kahle appealed to libraries to endorse CDL and donate books for scanning to address the larger goal of universal access to knowledge,Controlled Digital Lending Takes Center Stage at Library Leaders Forum,https://blog.archive.org/2019/10/,354
358,digiti," “CDL holds the potential to broaden access to knowledge in public schools in a way that schools haven’t even begun to tap,” said Petrides, who is trying to curate an inclusive collection of 15,000 high-quality digitized books",Controlled Digital Lending Takes Center Stage at Library Leaders Forum,https://blog.archive.org/2019/10/,354
359,digiti,"” When the prestigious Phillips Academy in Andover, Massachusetts, recently was doing a $20 million renovation to its library, the Internet Archive approached it about digitizing their collection",Controlled Digital Lending Takes Center Stage at Library Leaders Forum,https://blog.archive.org/2019/10/,354
360,scan," The library already had its books packed on pallets, but instead of storing them decided to have them all scanned, explained Michael Barker, Director of Academy Research, Information and Library Services",Controlled Digital Lending Takes Center Stage at Library Leaders Forum,https://blog.archive.org/2019/10/,354
361,digiti," That opportunity is to digitize the entire collection – that’s why we are all in,” said Barker of the school’s decision to participate in CDL “It goes to the heart of what Phillips was founded on",Controlled Digital Lending Takes Center Stage at Library Leaders Forum,https://blog.archive.org/2019/10/,354
